"","group","taxonomy"
"6865","chemoheterotrophy;dark_hydrogen_oxidation;hydrogenotrophic_methanogenesis;methanogenesis;methanogenesis_by_CO2_reduction_with_H2;methanogenesis_by_disproportionation_of_methyl_groups","Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;siciliae"
"6866","chemoheterotrophy;dark_hydrogen_oxidation;hydrogenotrophic_methanogenesis;methanogenesis;methanogenesis_by_CO2_reduction_with_H2;methanogenesis_by_disproportionation_of_methyl_groups","Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;soligelidi"
"6867","chemoheterotrophy;dark_hydrogen_oxidation;hydrogenotrophic_methanogenesis;methanogenesis;methanogenesis_by_CO2_reduction_with_H2;methanogenesis_by_disproportionation_of_methyl_groups","Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;spelaei"
"6868","chemoheterotrophy;dark_hydrogen_oxidation;hydrogenotrophic_methanogenesis;methanogenesis;methanogenesis_by_CO2_reduction_with_H2;methanogenesis_by_disproportionation_of_methyl_groups","Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;subterranea"
"6869","acetoclastic_methanogenesis;chemoheterotrophy;dark_hydrogen_oxidation;hydrogenotrophic_methanogenesis;methanogenesis;methanogenesis_by_CO2_reduction_with_H2;methanogenesis_by_disproportionation_of_methyl_groups","Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;thermophila"
"6870","acetoclastic_methanogenesis;chemoheterotrophy;dark_hydrogen_oxidation;hydrogenotrophic_methanogenesis;methanogenesis;methanogenesis_by_CO2_reduction_with_H2;methanogenesis_by_disproportionation_of_methyl_groups","Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;vacuolata"
"6871","methanogenesis","Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanotrichaceae;Methanothrix;harundinacea"
"6872","methanogenesis","Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanotrichaceae;Methanothrix;soehngenii"
"6873","methanogenesis","Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanotrichaceae;Methanothrix;thermoacetophila"
"6874","methanogenesis","Methanobacteriota;Methanosarcinia;Methanosarcinales;Methermicoccaceae;Methermicoccus;shengliensis"
"6875","chemoheterotrophy","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Palaeococcus;ferrophilus"
"6876","chemoheterotrophy","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Palaeococcus;helgesonii"
"6877","chemoheterotrophy","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Palaeococcus;pacificus"
"6878","chemoheterotrophy;chitinolysis;fermentation;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;furiosus"
"6879","chemoheterotrophy","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;glycovorans"
"6880","chemoheterotrophy","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;horikoshii"
"6881","chemoheterotrophy","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;kukulkanii"
"6882","chemoheterotrophy","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;woesei"
"6883","chemoheterotrophy","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;yayanosii"
"6884","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;acidaminovorans"
"6885","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;aciditolerans"
"6886","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;aegaeus"
"6887","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;aggregans"
"6888","chemoheterotrophy;fermentation;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;alcaliphilus"
"6889","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;argininiproducens"
"6890","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;atlanticus"
"6891","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus"
"6892","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barossii"
"6893","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;camini"
"6894","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;celer"
"6895","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;celericrescens"
"6896","chemoheterotrophy;chitinolysis;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;chitonophagus"
"6897","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;cleftensis"
"6898","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;coalescens"
"6899","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;eurythermalis"
"6900","chemoheterotrophy;fermentation;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;fumicolans"
"6901","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;gammatolerans"
"6902","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;gorgonarius"
"6903","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;guaymasensis"
"6904","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;henrietii"
"6905","chemoheterotrophy;fermentation;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;hydrothermalis"
"6906","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;indicus"
"6907","chemoheterotrophy;chitinolysis;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;kodakarensis"
"6908","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;litoralis"
"6909","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;nautili"
"6910","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;pacificus"
"6911","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;paralvinellae"
"6912","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;peptonophilus"
"6913","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;piezophilus"
"6914","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;prieurii"
"6915","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;profundus"
"6916","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;sibiricus"
"6917","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;siculi"
"6918","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;stetteri"
"6919","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;thermotolerans"
"6920","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;thioreducens"
"6921","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;waiotapuensis"
"6922","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration;xylanolysis","Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;zilligii"
"6923","chemoheterotrophy;dark_hydrogen_oxidation;hydrogenotrophic_methanogenesis;methanogenesis;methanogenesis_by_reduction_of_methyl_compounds_with_H2;methylotrophy","Methanobacteriota;Thermoplasmata;Methanomassiliicoccales;Methanomassiliicoccaceae;Methanomassiliicoccus;luminyensis"
"6924","chemoheterotrophy;hydrogenotrophic_methanogenesis;methanogenesis;methanogenesis_by_reduction_of_methyl_compounds_with_H2;methylotrophy","Methanobacteriota;Thermoplasmata;Methanomassiliicoccales;Methanomethylophilaceae;Methanomethylophilus;alvi"
"6925","chemoheterotrophy","Methanobacteriota;Thermoplasmata;Thermoplasmatales;Cuniculiplasmataceae;Cuniculiplasma;divulgatum"
"6926","chemoheterotrophy;dark_iron_oxidation","Methanobacteriota;Thermoplasmata;Thermoplasmatales;Ferroplasmataceae;Acidiplasma;aeolicum"
"6927","chemoheterotrophy","Methanobacteriota;Thermoplasmata;Thermoplasmatales;Ferroplasmataceae;Acidiplasma;cupricumulans"
"6928","chemoheterotrophy;dark_iron_oxidation","Methanobacteriota;Thermoplasmata;Thermoplasmatales;Ferroplasmataceae;Ferroplasma;acidiphilum"
"6929","chemoheterotrophy","Methanobacteriota;Thermoplasmata;Thermoplasmatales;Picrophilaceae;Picrophilus;oshimae"
"6930","chemoheterotrophy","Methanobacteriota;Thermoplasmata;Thermoplasmatales;Thermoplasmataceae;Oxyplasma;meridianum"
"6931","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermoplasmata;Thermoplasmatales;Thermoplasmataceae;Thermoplasma;acidophilum"
"6932","chemoheterotrophy;respiration_of_sulfur_compounds;sulfur_respiration","Methanobacteriota;Thermoplasmata;Thermoplasmatales;Thermoplasmataceae;Thermoplasma;volcanium"
"6933","chemoheterotrophy","Methanobacteriota;Thermoplasmata;Thermoplasmatales;Thermoplasmatales-No-Family;Thermogymnomonas;acidicola"
"6934","chemoheterotrophy","Mycoplasmatota;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;axanthum"
"6935","chemoheterotrophy","Mycoplasmatota;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;brassicae"
"6936","chemoheterotrophy","Mycoplasmatota;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;cavigenitalium"
"6937","chemoheterotrophy","Mycoplasmatota;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;equifetale"
"6938","chemoheterotrophy","Mycoplasmatota;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;equirhinis"
"6939","chemoheterotrophy","Mycoplasmatota;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;granularum"
"6940","chemoheterotrophy","Mycoplasmatota;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;hippikon"
"6941","chemoheterotrophy","Mycoplasmatota;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;laidlawii"
"6942","chemoheterotrophy","Mycoplasmatota;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;modicum"
"6943","chemoheterotrophy","Mycoplasmatota;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;morum"
"6944","chemoheterotrophy","Mycoplasmatota;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;multilocale"
"6945","chemoheterotrophy","Mycoplasmatota;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;oculi"
"6946","chemoheterotrophy","Mycoplasmatota;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;palmae"
"6947","chemoheterotrophy","Mycoplasmatota;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;parvum"
"6948","chemoheterotrophy","Mycoplasmatota;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;pleciae"
"6949","chemoheterotrophy","Mycoplasmatota;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;vituli"
"6950","chemoheterotrophy;fermentation","Mycoplasmatota;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;Anaeroplasma;abactoclasticum"
"6951","chemoheterotrophy;fermentation","Mycoplasmatota;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;Anaeroplasma;bactoclasticum"
"6952","chemoheterotrophy;fermentation","Mycoplasmatota;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;Anaeroplasma;intermedium"
"6953","chemoheterotrophy;fermentation","Mycoplasmatota;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;Anaeroplasma;varium"
"6954","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;amphoriforme"
"6955","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;anseris"
"6956","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;anserisalpingitidis"
"6957","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;bradburyae"
"6958","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;buteonis"
"6959","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;capricolum"
"6960","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;cavipharyngis"
"6961","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;collis"
"6962","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;corogypsi"
"6963","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;cottewii"
"6964","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;crocodyli"
"6965","aerobic_chemoheterotrophy;animal_parasites_or_symbionts;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;elephantis"
"6966","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;enhydrae"
"6967","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;falconis"
"6968","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;feliminutum"
"6969","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;feriruminatoris"
"6970","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;gypis"
"6971","aerobic_chemoheterotrophy;animal_parasites_or_symbionts;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;haemocanis"
"6972","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;haemofelis"
"6973","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;hafezii"
"6974","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;iguanae"
"6975","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;imitans"
"6976","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;indiense"
"6977","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;leachii"
"6978","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;leonicaptivi"
"6979","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;leopharyngis"
"6980","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;marinum"
"6981","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;miroungigenitalium"
"6982","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;miroungirhinis"
"6983","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;mobile"
"6984","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;mycoides"
"6985","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;nasistruthionis"
"6986","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;ovis"
"6987","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;oxoniense"
"6988","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;phocae"
"6989","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;phocimorsus"
"6990","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;phocoenae"
"6991","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;phocoeninasale"
"6992","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;procyoni"
"6993","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;putrefaciens"
"6994","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;seminis"
"6995","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;simbae"
"6996","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;spermatophilum"
"6997","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;struthionis"
"6998","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;suis"
"6999","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;tauri"
"7000","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;testudineum"
"7001","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;testudinis"
"7002","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;todarodis"
"7003","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;tullyi"
"7004","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;wenyonii"
"7005","aerobic_chemoheterotrophy;chemoheterotrophy","Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;yeatsii"
"7006","plant_pathogen","Mycoplasmatota;Mollicutes;Mycoplasmatales;Spiroplasmataceae;Spiroplasma;citri"
"7007","animal_parasites_or_symbionts","Mycoplasmatota;Mollicutes;Mycoplasmoidales;Mycoplasmoidaceae;Eperythrozoon;parvum"
"7008","animal_parasites_or_symbionts;human_associated;human_pathogens_all","Mycoplasmatota;Mollicutes;Mycoplasmoidales;Mycoplasmoidaceae;Ureaplasma;parvum"
"7009","animal_parasites_or_symbionts;human_associated;human_pathogens_all","Mycoplasmatota;Mollicutes;Mycoplasmoidales;Mycoplasmoidaceae;Ureaplasma;urealyticum"
"7010","aerobic_nitrite_oxidation;nitrification","Nitrospinota;Nitrospinia;Nitrospinales;Nitrospinaceae;Nitrospina;gracilis"
"7011","dark_iron_oxidation","Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Leptospirillum;ferriphilum"
"7012","dark_iron_oxidation","Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Leptospirillum;ferrooxidans"
"7013","nitrate_reduction;nitrate_respiration;nitrogen_respiration","Nitrospirota;Thermodesulfovibrionia;Thermodesulfovibrionales;Thermodesulfovibrionaceae;Thermodesulfovibrio;islandicus"
"7014","aerobic_chemoheterotrophy;chemoheterotrophy;ureolysis","Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Algisphaera;agarilytica"
"7015","chemoheterotrophy;fermentation","Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Phycisphaera;mikurensis"
"7016","chemoheterotrophy;xylanolysis","Planctomycetota;Planctomycetia;Isosphaerales;Isosphaeraceae;Singulisphaera;acidiphila"
"7017","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration;xylanolysis","Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;Schlesneria;paludicola"
"7018","dark_iron_oxidation","Pseudomonadota;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus;ferrivorans"
"7019","dark_iron_oxidation;dark_oxidation_of_sulfur_compounds;dark_sulfur_oxidation","Pseudomonadota;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus;ferrooxidans"
"7020","dark_oxidation_of_sulfur_compounds;dark_sulfur_oxidation;dark_thiosulfate_oxidation","Pseudomonadota;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus;thiooxidans"
"7021","dark_oxidation_of_sulfur_compounds;dark_sulfide_oxidation;dark_sulfite_oxidation;dark_thiosulfate_oxidation","Pseudomonadota;Acidithiobacillia;Acidithiobacillales;Thermithiobacillaceae;Thermithiobacillus;tepidarius"
"7022","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis;aquaticus"
"7023","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis;benevestitus"
"7024","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis;biprosthecius"
"7025","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis;currens"
"7026","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis;endophyticus"
"7027","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis;excentricus"
"7028","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis;machinosus"
"7029","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis;solisilvae"
"7030","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis;taihuensis"
"7031","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis;tiandongensis"
"7032","plant_pathogen","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;diminuta"
"7033","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;daechungensis"
