"Genome_ID","Gene_ID","Locus_tag","geneAssociation"
"2585428093","2587861524","EI64DRAFT_01694","K03617"
"2585428093","2587861525","EI64DRAFT_01695","K03616"
"2585428093","2587861523","EI64DRAFT_01693","K03613"
"2585428093","2587860882","EI64DRAFT_01050","K14089"
"2585428093","2587861458","EI64DRAFT_01628","K15024"
"2585428093","2587860369","EI64DRAFT_00533","K00925"
"2585428093","2587860435","EI64DRAFT_00599","K20509"
"2585428093","2587861069","EI64DRAFT_01237","K20509"
"2585428093","2587861214","EI64DRAFT_01382","K02115"
"2585428093","2587861059","EI64DRAFT_01227","K00874"
"2585428093","2587860122","EI64DRAFT_00285","K01734"
"2585428093","2587861215","EI64DRAFT_01383","K02112"
"2585428093","2587859864","EI64DRAFT_00025","K01006"
"2585428093","2587861222","EI64DRAFT_01390","K00134"
"2585428093","2587860715","EI64DRAFT_00881","K01808"
"2585428093","2587860782","EI64DRAFT_00949","K01604"
"2585428093","2587860680","EI64DRAFT_00846","K03737"
"2585428093","2587861003","EI64DRAFT_01171","K01624"
"2585428093","2587861216","EI64DRAFT_01384","K02114"
"2585428093","2587860904","EI64DRAFT_01072","K00615"
"2585428093","2587860884","EI64DRAFT_01052","K14087"
"2585428093","2587860351","EI64DRAFT_00515","K01069"
"2585428093","2587860885","EI64DRAFT_01053","K14086"
"2585428093","2587861212","EI64DRAFT_01380","K02109"
"2585428093","2587861439","EI64DRAFT_01608","K08483"
"2585428093","2587860537","EI64DRAFT_00703","K00615"
"2585428093","2587860784","EI64DRAFT_00951","K01571"
"2585428093","2587861521","EI64DRAFT_01691","K03614"
"2585428093","2587860538","EI64DRAFT_00704","K00615"
"2585428093","2587860541","EI64DRAFT_00707","K01596"
"2585428093","2587861210","EI64DRAFT_01378","K02108"
"2585428093","2587861211","EI64DRAFT_01379","K02110"
"2585428093","2587860408","EI64DRAFT_00572","K00873"
"2585428093","2587860536","EI64DRAFT_00702","K00927"
"2585428093","2587859998","EI64DRAFT_00160","K01783"
"2585428093","2587861440","EI64DRAFT_01609","K02784"
"2585428093","2587860788","EI64DRAFT_00955","K00845"
"2585428093","2587860961","EI64DRAFT_01129","K00016"
"2585428093","2587860677","EI64DRAFT_00843","K13954"
"2585428093","2587860535","EI64DRAFT_00701","K01803"
"2585428093","2587861522","EI64DRAFT_01692","K03612"
"2585428093","2587860290","EI64DRAFT_00454","K00850"
"2585428093","2587860534","EI64DRAFT_00700","K15633"
"2585428093","2587861060","EI64DRAFT_01228","K01625"
"2558860279","2559421025","HMPREF0367_00704","K02115"
"2558860279","2559420839","HMPREF0367_00518","K01069"
"2558860279","2559420567","HMPREF0367_00245","K01715"
"2558860279","2559421202","HMPREF0367_00881","K01810"
"2558860279","2559420468","HMPREF0367_00146","K00895"
"2558860279","2559421826","HMPREF0367_01505","K02795"
"2558860279","2559420568","HMPREF0367_00246","K00074"
"2558860279","2559421810","HMPREF0367_01489","K00615"
"2558860279","2559421811","HMPREF0367_01490","K00615"
"2558860279","2559421022","HMPREF0367_00701","K02109"
"2558860279","2559420571","HMPREF0367_00249","K00248"
"2558860279","2559421332","HMPREF0367_01011","K06859"
"2558860279","2559420647","HMPREF0367_00325","K01759"
"2558860279","2559420406","HMPREF0367_00084","K01679"
"2558860279","2559420492","HMPREF0367_00170","K14089"
"2558860279","2559420566","HMPREF0367_00244","K01026"
"2558860279","2559421152","HMPREF0367_00831","K00134"
"2558860279","2559421825","HMPREF0367_01504","K02796"
"2558860279","2559421177","HMPREF0367_00856","K03616"
"2558860279","2559422004","HMPREF0367_01686","K01689"
"2558860279","2559421175","HMPREF0367_00854","K03617"
"2558860279","2559421042","HMPREF0367_00721","K02114"
"2558860279","2559420758","HMPREF0367_00437","K00016"
"2558860279","2559422257","HMPREF0367_01939","K02795"
"2558860279","2559421172","HMPREF0367_00851","K03614"
"2558860279","2559421484","HMPREF0367_01163","K00027"
"2558860279","2559420414","HMPREF0367_00092","K00925"
"2558860279","2559421020","HMPREF0367_00699","K02108"
"2558860279","2559421588","HMPREF0367_01267","K00927"
"2558860279","2559421043","HMPREF0367_00722","K02112"
"2558860279","2559421587","HMPREF0367_01266","K01803"
"2558860279","2559422066","HMPREF0367_01748","K00656"
"2558860279","2559421667","HMPREF0367_01346","K02795"
"2558860279","2559421436","HMPREF0367_01115","K00937"
"2558860279","2559421173","HMPREF0367_00852","K03612"
"2558860279","2559420705","HMPREF0367_00383","K00873"
"2558860279","2559421186","HMPREF0367_00865","K08483"
"2558860279","2559421174","HMPREF0367_00853","K03613"
"2558860279","2559420604","HMPREF0367_00282","K01624"
"2558860279","2559420580","HMPREF0367_00258","K00626"
"2558860279","2559421138","HMPREF0367_00817","K02796"
"2558860279","2559421467","HMPREF0367_01146","K02777"
"2558860279","2559422190","HMPREF0367_01872","K00005"
"2558860279","2559420472","HMPREF0367_00150","K00625"
"2558860279","2559421137","HMPREF0367_00816","K02795"
"2558860279","2559420572","HMPREF0367_00250","K00626"
"2558860279","2559421021","HMPREF0367_00700","K02110"
"2558860279","2559421148","HMPREF0367_00827","K02784"
"2558860279","2559420805","HMPREF0367_00484","K01783"
"2558860279","2559421223","HMPREF0367_00902","K00016"
"2558860279","2559421023","HMPREF0367_00702","K02113"
"2558860279","2559421438","HMPREF0367_01117","K00845"
"2558860279","2559420345","HMPREF0367_00023","K00845"
"2558860279","2559420491","HMPREF0367_00169","K14088"
"2558860279","2559421507","HMPREF0367_01186","K00001"
"2558860279","2559420706","HMPREF0367_00384","K00850"
"2558860279","2559420931","HMPREF0367_00610","K15633"
"2558860279","2559421203","HMPREF0367_00882","K03737"
"2558860279","2559420387","HMPREF0367_00065","K01808"
"2558860279","2559421024","HMPREF0367_00703","K02111"
"2561511082","2562008092","T363DRAFT_01459","K00615"
"2561511082","2562006953","T363DRAFT_00311","K20509"
"2561511082","2562007377","T363DRAFT_00740","K00626"
"2561511082","2562007600","T363DRAFT_00964","K01035"
"2561511082","2562008431","T363DRAFT_01800","K01069"
"2561511082","2562008523","T363DRAFT_01893","K00036"
"2561511082","2562008059","T363DRAFT_01426","K01958"
"2561511082","2562008244","T363DRAFT_01613","K00656"
"2561511082","2562008924","T363DRAFT_02296","K00615"
"2561511082","2562007038","T363DRAFT_00396","K01759"
"2561511082","2562008998","T363DRAFT_02370","K03616"
"2561511082","2562007164","T363DRAFT_00523","K01678"
"2561511082","2562008347","T363DRAFT_01716","K00615"
"2561511082","2562007593","T363DRAFT_00957","K01624"
"2561511082","2562006729","T363DRAFT_00086","K01803"
"2561511082","2562007599","T363DRAFT_00963","K01034"
"2561511082","2562007258","T363DRAFT_00618","K02108"
"2561511082","2562008127","T363DRAFT_01495","K00625"
"2561511082","2562008522","T363DRAFT_01892","K00033"
"2561511082","2562008418","T363DRAFT_01787","K01677"
"2561511082","2562007727","T363DRAFT_01093","K01810"
"2561511082","2562008093","T363DRAFT_01460","K00615"
"2561511082","2562007376","T363DRAFT_00739","K01715"
"2561511082","2562009197","T363DRAFT_02570","K00615"
"2561511082","2562007696","T363DRAFT_01062","K01807"
"2561511082","2562006730","T363DRAFT_00087","K00927"
"2561511082","2562008246","T363DRAFT_01615","K21071"
"2561511082","2562007375","T363DRAFT_00738","K00074"
"2561511082","2562008925","T363DRAFT_02297","K00615"
"2561511082","2562008346","T363DRAFT_01715","K00615"
"2561511082","2562006727","T363DRAFT_00084","K01689"
"2561511082","2562008095","T363DRAFT_01462","K00027"
"2561511082","2562008521","T363DRAFT_01891","K07404"
"2561511082","2562007508","T363DRAFT_00872","K00873"
"2561511082","2562007219","T363DRAFT_00579","K08483"
"2561511082","2562009283","T363DRAFT_02657","K01759"
"2561511082","2562007366","T363DRAFT_00729","K01571"
"2561511082","2562008082","T363DRAFT_01449","K01734"
"2561511082","2562007378","T363DRAFT_00741","K01026"
"2561511082","2562007369","T363DRAFT_00732","K20509"
"2561511082","2562007344","T363DRAFT_00707","K00170"
"2561511082","2562009331","T363DRAFT_02705","K00248"
"2561511082","2562006998","T363DRAFT_00356","K00134"
"2561511082","2562007251","T363DRAFT_00611","K02114"
"2561511082","2562008994","T363DRAFT_02366","K03614"
"2561511082","2562007061","T363DRAFT_00419","K21071"
"2561511082","2562008980","T363DRAFT_02352","K00249"
"2561511082","2562007747","T363DRAFT_01113","K00248"
"2561511082","2562007342","T363DRAFT_00705","K00171"
"2561511082","2562008997","T363DRAFT_02369","K03617"
"2561511082","2562007765","T363DRAFT_01131","K01783"
"2561511082","2562007252","T363DRAFT_00612","K02112"
"2561511082","2562007062","T363DRAFT_00420","K01624"
"2561511082","2562007257","T363DRAFT_00617","K02110"
"2561511082","2562007341","T363DRAFT_00704","K00172"
"2561511082","2562007080","T363DRAFT_00438","K03737"
"2561511082","2562007675","T363DRAFT_01041","K00925"
"2561511082","2562007254","T363DRAFT_00614","K02111"
"2561511082","2562006710","T363DRAFT_00067","K01006"
"2561511082","2562007606","T363DRAFT_00970","K02784"
"2561511082","2562009198","T363DRAFT_02571","K00615"
"2561511082","2562008260","T363DRAFT_01629","K00248"
"2561511082","2562007255","T363DRAFT_00615","K02113"
"2561511082","2562007343","T363DRAFT_00706","K00169"
"2561511082","2562007033","T363DRAFT_00391","K00845"
"2561511082","2562008996","T363DRAFT_02368","K03613"
"2561511082","2562009080","T363DRAFT_02452","K00001"
"2561511082","2562007256","T363DRAFT_00616","K02109"
"2561511082","2562006911","T363DRAFT_00269","K15634"
"2561511082","2562006728","T363DRAFT_00085","K15633"
"2561511082","2562007253","T363DRAFT_00613","K02115"
"2561511082","2562008995","T363DRAFT_02367","K03612"
"2561511082","2562007228","T363DRAFT_00588","K00850"
"641380446","641394032","EUBDOL_00263","K01625"
"641380446","641394555","EUBDOL_00786","K02115"
"641380446","641393834","EUBDOL_00065","K00615"
"641380446","641394397","EUBDOL_00628","K02777"
"641380446","641394375","EUBDOL_00606","K01624"
"641380446","641396070","EUBDOL_02301","K01689"
"641380446","641395778","EUBDOL_02009","K00248"
"641380446","641395805","EUBDOL_02036","K03613"
"641380446","641394559","EUBDOL_00790","K02110"
"641380446","641395517","EUBDOL_01748","K03737"
"641380446","641395723","EUBDOL_01954","K02777"
"641380446","641394457","EUBDOL_00688","K01783"
"641380446","641394440","EUBDOL_00671","K02796"
"641380446","641395782","EUBDOL_02013","K01715"
"641380446","641394087","EUBDOL_00318","K08483"
"641380446","641395916","EUBDOL_02147","K00625"
"641380446","641394015","EUBDOL_00246","K00845"
"641380446","641395615","EUBDOL_01846","K02124"
"641380446","641395990","EUBDOL_02221","K02784"
"641380446","641395119","EUBDOL_01350","K00248"
"641380446","641396058","EUBDOL_02289","K00134"
"641380446","641394497","EUBDOL_00728","K02793"
"641380446","641394557","EUBDOL_00788","K02113"
"641380446","641395783","EUBDOL_02014","K01026"
"641380446","641394442","EUBDOL_00673","K01624"
"641380446","641394011","EUBDOL_00242","K00873"
"641380446","641395359","EUBDOL_01590","K01810"
"641380446","641395361","EUBDOL_01592","K01006"
"641380446","641394430","EUBDOL_00661","K00895"
"641380446","641395878","EUBDOL_02109","K00927"
"641380446","641395714","EUBDOL_01945","K00656"
"641380446","641395619","EUBDOL_01850","K02118"
"641380446","641394455","EUBDOL_00686","K02793"
"641380446","641394404","EUBDOL_00635","K00616"
"641380446","641394720","EUBDOL_00951","K01808"
"641380446","641395219","EUBDOL_01450","K01783"
"641380446","641394398","EUBDOL_00629","K01783"
"641380446","641395618","EUBDOL_01849","K02117"
"641380446","641395124","EUBDOL_01355","K00625"
"641380446","641394684","EUBDOL_00915","K02777"
"641380446","641395777","EUBDOL_02008","K00626"
"641380446","641395803","EUBDOL_02034","K03614"
"641380446","641395804","EUBDOL_02035","K03612"
"641380446","641394560","EUBDOL_00791","K02108"
"641380446","641395620","EUBDOL_01851","K02120"
"641380446","641395616","EUBDOL_01847","K02122"
"641380446","641394553","EUBDOL_00784","K02114"
"641380446","641394554","EUBDOL_00785","K02112"
"641380446","641393835","EUBDOL_00066","K00615"
"641380446","641394450","EUBDOL_00681","K01624"
"641380446","641394558","EUBDOL_00789","K02109"
"641380446","641394725","EUBDOL_00956","K15633"
"641380446","641394492","EUBDOL_00723","K01625"
"641380446","641395806","EUBDOL_02037","K03617"
"641380446","641395088","EUBDOL_01319","K00925"
"641380446","641394388","EUBDOL_00619","K02777"
"641380446","641394439","EUBDOL_00670","K02793"
"641380446","641395877","EUBDOL_02108","K01803"
"641380446","641394010","EUBDOL_00241","K00850"
"641380446","641395808","EUBDOL_02039","K03616"
"641380446","641395482","EUBDOL_01713","K00016"
"641380446","641394556","EUBDOL_00787","K02111"
"641380446","641394827","EUBDOL_01058","K01069"
"641380446","641395781","EUBDOL_02012","K00074"
"641380446","641395613","EUBDOL_01844","K02119"
"641380446","641395614","EUBDOL_01845","K02123"
"644736366","644784024","EUBELI_20055","K00656"
"644736366","644784332","EUBELI_20365","K01069"
"644736366","644779269","EUBELI_01261","K11529"
"644736366","644779945","EUBELI_01939","K01808"
"644736366","644779197","EUBELI_01189","K00927"
"644736366","644778948","EUBELI_00939","K03616"
"644736366","644779487","EUBELI_01481","K02115"
"644736366","644778268","EUBELI_00259","K01783"
"644736366","644779489","EUBELI_01483","K02113"
"644736366","644784481","EUBELI_20515","K08483"
"644736366","644779485","EUBELI_01479","K02114"
"644736366","644779142","EUBELI_01133","K00873"
"644736366","644778944","EUBELI_00935","K03614"
"644736366","644783995","EUBELI_20026","K00016"
"644736366","644779491","EUBELI_01485","K02110"
"644736366","644779195","EUBELI_01187","K15633"
"644736366","644778492","EUBELI_00483","K21071"
"644736366","644779168","EUBELI_01159","K02784"
"644736366","644779933","EUBELI_01927","K02114"
"644736366","644778073","EUBELI_00064","K21071"
"644736366","644779262","EUBELI_01254","K01625"
"644736366","644779340","EUBELI_01332","K07404"
"644736366","644779935","EUBELI_01929","K02115"
"644736366","644779939","EUBELI_01933","K02110"
"644736366","644778750","EUBELI_00741","K03737"
"644736366","644779074","EUBELI_01065","K00625"
"644736366","644779496","EUBELI_01490","K00001"
"644736366","644778946","EUBELI_00937","K03613"
"644736366","644778058","EUBELI_00049","K01810"
"644736366","644779490","EUBELI_01484","K02109"
"644736366","644779630","EUBELI_01624","K02784"
"644736366","644779178","EUBELI_01169","K01610"
"644736366","644778921","EUBELI_00912","K00874"
"644736366","644778018","EUBELI_00009","K01677"
"644736366","644779013","EUBELI_01004","K01734"
"644736366","644779937","EUBELI_01931","K02113"
"644736366","644784054","EUBELI_20085","K00874"
"644736366","644778069","EUBELI_00060","K21071"
"644736366","644779196","EUBELI_01188","K01803"
"644736366","644779686","EUBELI_01680","K00850"
"644736366","644778929","EUBELI_00920","K01604"
"644736366","644778045","EUBELI_00036","K00874"
"644736366","644784482","EUBELI_20516","K02784"
"644736366","644779486","EUBELI_01480","K02112"
"644736366","644779492","EUBELI_01486","K02108"
"644736366","644779938","EUBELI_01932","K02109"
"644736366","644778933","EUBELI_00924","K01571"
"644736366","644779073","EUBELI_01064","K00925"
"644736366","644778019","EUBELI_00010","K01678"
"644736366","644784171","EUBELI_20204","K02784"
"644736366","644779266","EUBELI_01258","K01006"
"644736366","644779455","EUBELI_01448","K00027"
"644736366","644784454","EUBELI_20487","K01069"
"644736366","644778490","EUBELI_00481","K02784"
"644736366","644779940","EUBELI_01934","K02108"
"644736366","644779934","EUBELI_01928","K02112"
"644736366","644779415","EUBELI_01408","K02784"
"644736366","644778628","EUBELI_00619","K00616"
"644736366","644778932","EUBELI_00923","K20509"
"644736366","644784545","EUBELI_20579","K15987"
"644736366","644780017","EUBELI_02011","K00615"
"644736366","644778732","EUBELI_00723","K01783"
"644736366","644779839","EUBELI_01833","K01624"
"644736366","644778945","EUBELI_00936","K03612"
"644736366","644779488","EUBELI_01482","K02111"
"644736366","644778947","EUBELI_00938","K03617"
"644736366","644778491","EUBELI_00482","K00937"
"644736366","644779936","EUBELI_01930","K02111"
"644736366","644780003","EUBELI_01997","K00845"
"644736366","644779307","EUBELI_01299","K02784"
"644736366","644779198","EUBELI_01190","K00134"
"644736366","644779402","EUBELI_01395","K01689"
"644736366","644780059","EUBELI_02054","K04072"
"644736366","644779280","EUBELI_01272","K08483"
"2534681714","2535172040","HMPREF0369_01527","K01803"
"2534681714","2535171357","HMPREF0369_00844","K02796"
"2534681714","2535173324","HMPREF0369_02812","K20118"
"2534681714","2535171068","HMPREF0369_00555","K01677"
"2534681714","2535173055","HMPREF0369_02543","K00074"
"2534681714","2535171339","HMPREF0369_00826","K02111"
"2534681714","2535171101","HMPREF0369_00588","K00927"
"2534681714","2535173056","HMPREF0369_02544","K00248"
"2534681714","2535173281","HMPREF0369_02769","K00873"
"2534681714","2535170621","HMPREF0369_00108","K02796"
"2534681714","2535170589","HMPREF0369_00076","K00845"
"2534681714","2535170728","HMPREF0369_00215","K01624"
"2534681714","2535171340","HMPREF0369_00827","K02113"
"2534681714","2535172694","HMPREF0369_02182","K02796"
"2534681714","2535172968","HMPREF0369_02456","K00656"
"2534681714","2535171335","HMPREF0369_00822","K00248"
"2534681714","2535171307","HMPREF0369_00794","K02115"
"2534681714","2535171336","HMPREF0369_00823","K02114"
"2534681714","2535171870","HMPREF0369_01357","K03737"
"2534681714","2535170624","HMPREF0369_00111","K20118"
"2534681714","2535170936","HMPREF0369_00423","K00625"
"2534681714","2535171310","HMPREF0369_00797","K02109"
"2534681714","2535171454","HMPREF0369_00941","K01571"
"2534681714","2535170935","HMPREF0369_00422","K00925"
"2534681714","2535172606","HMPREF0369_02094","K01783"
"2534681714","2535171221","HMPREF0369_00708","K00027"
"2534681714","2535172872","HMPREF0369_02360","K02793"
"2534681714","2535171097","HMPREF0369_00584","K15633"
"2534681714","2535171160","HMPREF0369_00647","K01624"
"2534681714","2535170776","HMPREF0369_00263","K00169"
"2534681714","2535170775","HMPREF0369_00262","K00170"
"2534681714","2535172244","HMPREF0369_01732","K00615"
"2534681714","2535171453","HMPREF0369_00940","K20509"
"2534681714","2535171222","HMPREF0369_00709","K00615"
"2534681714","2535171170","HMPREF0369_00657","K02123"
"2534681714","2535171165","HMPREF0369_00652","K02118"
"2534681714","2535170615","HMPREF0369_00102","K21071"
"2534681714","2535171166","HMPREF0369_00653","K02117"
"2534681714","2535172826","HMPREF0369_02314","K02784"
"2534681714","2535171839","HMPREF0369_01326","K00937"
"2534681714","2535171308","HMPREF0369_00795","K02111"
"2534681714","2535173072","HMPREF0369_02560","K00016"
"2534681714","2535171169","HMPREF0369_00656","K02124"
"2534681714","2535171223","HMPREF0369_00710","K00615"
"2534681714","2535171258","HMPREF0369_00745","K01624"
"2534681714","2535171102","HMPREF0369_00589","K00134"
"2534681714","2535170952","HMPREF0369_00439","K00873"
"2534681714","2535171879","HMPREF0369_01366","K01783"
"2534681714","2535172731","HMPREF0369_02219","K03614"
"2534681714","2535172729","HMPREF0369_02217","K03613"
"2534681714","2535173067","HMPREF0369_02555","K01759"
"2534681714","2535172692","HMPREF0369_02180","K01624"
"2534681714","2535172894","HMPREF0369_02382","K01006"
"2534681714","2535172827","HMPREF0369_02315","K08483"
"2534681714","2535173264","HMPREF0369_02752","K21071"
"2534681714","2535171478","HMPREF0369_00965","K01069"
"2534681714","2535172170","HMPREF0369_01657","K00239"
"2534681714","2535171311","HMPREF0369_00798","K02110"
"2534681714","2535170582","HMPREF0369_00069","K01810"
"2534681714","2535171777","HMPREF0369_01264","K02795"
"2534681714","2535171673","HMPREF0369_01160","K00937"
"2534681714","2535170785","HMPREF0369_00272","K01035"
"2534681714","2535170777","HMPREF0369_00264","K00171"
"2534681714","2535170664","HMPREF0369_00151","K01958"
"2534681714","2535170786","HMPREF0369_00273","K01034"
"2534681714","2535171341","HMPREF0369_00828","K02109"
"2534681714","2535173053","HMPREF0369_02541","K00626"
"2534681714","2535172727","HMPREF0369_02215","K03616"
"2534681714","2535172876","HMPREF0369_02364","K01624"
"2534681714","2535172253","HMPREF0369_01741","K06859"
"2534681714","2535170789","HMPREF0369_00276","K00656"
"2534681714","2535170620","HMPREF0369_00107","K02795"
"2534681714","2535171450","HMPREF0369_00937","K01604"
"2534681714","2535171661","HMPREF0369_01148","K02793"
"2534681714","2535171100","HMPREF0369_00587","K01803"
"2534681714","2535171069","HMPREF0369_00556","K01678"
"2534681714","2535171164","HMPREF0369_00651","K02120"
"2534681714","2535171338","HMPREF0369_00825","K02115"
"2534681714","2535171344","HMPREF0369_00831","K01808"
"2534681714","2535172245","HMPREF0369_01733","K00615"
"2534681714","2535170523","HMPREF0369_00010","K01759"
"2534681714","2535171980","HMPREF0369_01467","K01689"
"2534681714","2535172183","HMPREF0369_01670","K01689"
"2534681714","2535172246","HMPREF0369_01734","K00616"
"2534681714","2535171168","HMPREF0369_00655","K02122"
"2534681714","2535171343","HMPREF0369_00830","K02108"
"2534681714","2535172730","HMPREF0369_02218","K03612"
"2534681714","2535172996","HMPREF0369_02484","K00005"
"2534681714","2535171309","HMPREF0369_00796","K02113"
"2534681714","2535172327","HMPREF0369_01815","K01610"
"2534681714","2535170609","HMPREF0369_00096","K01807"
"2534681714","2535170778","HMPREF0369_00265","K00172"
"2534681714","2535172904","HMPREF0369_02392","K00016"
"2534681714","2535172695","HMPREF0369_02183","K02793"
"2534681714","2535172728","HMPREF0369_02216","K03617"
"2534681714","2535170905","HMPREF0369_00392","K01734"
"2534681714","2535171156","HMPREF0369_00643","K00033"
"2534681714","2535171134","HMPREF0369_00621","K15635"
"2534681714","2535171171","HMPREF0369_00658","K02119"
"2534681714","2535171342","HMPREF0369_00829","K02110"
"2534681714","2535173054","HMPREF0369_02542","K01715"
"2534681714","2535171305","HMPREF0369_00792","K02114"
"2534681714","2535171337","HMPREF0369_00824","K02112"
"2534681714","2535171306","HMPREF0369_00793","K02112"
"2534681714","2535171312","HMPREF0369_00799","K02108"
"2534681714","2535170576","HMPREF0369_00063","K00850"
"643886203","644226869","EUBHAL_01314","K01958"
"643886203","644228691","EUBHAL_03137","K00656"
"643886203","644228455","EUBHAL_02901","K00937"
"643886203","644227278","EUBHAL_01723","K02115"
"643886203","644228524","EUBHAL_02970","K01759"
"643886203","644227345","EUBHAL_01790","K01810"
"643886203","644225628","EUBHAL_00072","K00074"
"643886203","644228422","EUBHAL_02868","K00134"
"643886203","644226829","EUBHAL_01274","K00005"
"643886203","644228489","EUBHAL_02935","K01808"
"643886203","644227275","EUBHAL_01720","K02109"
"643886203","644227537","EUBHAL_01982","K03616"
"643886203","644227076","EUBHAL_01521","K00937"
"643886203","644228425","EUBHAL_02871","K15633"
"643886203","644228473","EUBHAL_02919","K00873"
"643886203","644228185","EUBHAL_02631","K20509"
"643886203","644227571","EUBHAL_02016","K01624"
"643886203","644228026","EUBHAL_02472","K02113"
"643886203","644228023","EUBHAL_02469","K02108"
"643886203","644228029","EUBHAL_02475","K02112"
"643886203","644228672","EUBHAL_03118","K01678"
"643886203","644225603","EUBHAL_00047","K21071"
"643886203","644227086","EUBHAL_01531","K03612"
"643886203","644227792","EUBHAL_02237","K00016"
"643886203","644228794","EUBHAL_03241","K00625"
"643886203","644227089","EUBHAL_01534","K03616"
"643886203","644228024","EUBHAL_02470","K02110"
"643886203","644227512","EUBHAL_01957","K00248"
"643886203","644228027","EUBHAL_02473","K02111"
"643886203","644226385","EUBHAL_00829","K00334"
"643886203","644225933","EUBHAL_00377","K01069"
"643886203","644226911","EUBHAL_01356","K02784"
"643886203","644227998","EUBHAL_02444","K00615"
"643886203","644228308","EUBHAL_02754","K00845"
"643886203","644228188","EUBHAL_02634","K01604"
"643886203","644227087","EUBHAL_01532","K03613"
"643886203","644227971","EUBHAL_02417","K00615"
"643886203","644227524","EUBHAL_01969","K02796"
"643886203","644226420","EUBHAL_00864","K00616"
"643886203","644226386","EUBHAL_00830","K00335"
"643886203","644227481","EUBHAL_01926","K08483"
"643886203","644227480","EUBHAL_01925","K02784"
"643886203","644226478","EUBHAL_00923","K01610"
"643886203","644228533","EUBHAL_02979","K00172"
"643886203","644227756","EUBHAL_02201","K00925"
"643886203","644227088","EUBHAL_01533","K03617"
"643886203","644228637","EUBHAL_03083","K00873"
"643886203","644228491","EUBHAL_02937","K01808"
"643886203","644227005","EUBHAL_01450","K01689"
"643886203","644227523","EUBHAL_01968","K02795"
"643886203","644228028","EUBHAL_02474","K02115"
"643886203","644227280","EUBHAL_01725","K02114"
"643886203","644227997","EUBHAL_02443","K00615"
"643886203","644225559","EUBHAL_00003","K00616"
"643886203","644228423","EUBHAL_02869","K00927"
"643886203","644228845","EUBHAL_03292","K00027"
"643886203","644228025","EUBHAL_02471","K02109"
"643886203","644225688","EUBHAL_00132","K22373"
"643886203","644226387","EUBHAL_00831","K00336"
"643886203","644227085","EUBHAL_01530","K03614"
"643886203","644228424","EUBHAL_02870","K01803"
"643886203","644225938","EUBHAL_00382","K02784"
"643886203","644228184","EUBHAL_02630","K01571"
"643886203","644227972","EUBHAL_02418","K00615"
"643886203","644225560","EUBHAL_00004","K00615"
"643886203","644227279","EUBHAL_01724","K02112"
"643886203","644227468","EUBHAL_01913","K01734"
"643886203","644227273","EUBHAL_01718","K02108"
"643886203","644228435","EUBHAL_02881","K01689"
"643886203","644225561","EUBHAL_00005","K00615"
"643886203","644227276","EUBHAL_01721","K02113"
"643886203","644228673","EUBHAL_03119","K01677"
"643886203","644225664","EUBHAL_00108","K02784"
"643886203","644227849","EUBHAL_02294","K01783"
"643886203","644227635","EUBHAL_02080","K00016"
"643886203","644225627","EUBHAL_00071","K01715"
"643886203","644226444","EUBHAL_00888","K21071"
"643886203","644227274","EUBHAL_01719","K02110"
"643886203","644227513","EUBHAL_01958","K22373"
"643886203","644227277","EUBHAL_01722","K02111"
"643886203","644225829","EUBHAL_00273","K03737"
"643886203","644226998","EUBHAL_01443","K01807"
"643886203","644228374","EUBHAL_02820","K01958"
"643886203","644225682","EUBHAL_00126","K00016"
"643886203","644228030","EUBHAL_02476","K02114"
"643886203","644225629","EUBHAL_00073","K00248"
"643886203","644226062","EUBHAL_00506","K01006"
"643886203","644226828","EUBHAL_01273","K00625"
"643886203","644226971","EUBHAL_01416","K15987"
"643886203","644225626","EUBHAL_00070","K00626"
"643886203","644227847","EUBHAL_02292","K00850"
"2835063808","2835064117","Ga0350705_311","K01803"
"2835063808","2835063857","Ga0350705_50","K02120"
"2835063808","2835063854","Ga0350705_47","K02122"
"2835063808","2835064561","Ga0350705_755","K00626"
"2835063808","2835065502","Ga0350705_1696","K01069"
"2835063808","2835063851","Ga0350705_44","K02124"
"2835063808","2835064647","Ga0350705_841","K01689"
"2835063808","2835064991","Ga0350705_1185","K01035"
"2835063808","2835064762","Ga0350705_956","K00615"
"2835063808","2835063964","Ga0350705_158","K01006"
"2835063808","2835063822","Ga0350705_15","K01610"
"2835063808","2835064048","Ga0350705_242","K01069"
"2835063808","2835065175","Ga0350705_1369","K02111"
"2835063808","2835064484","Ga0350705_678","K03613"
"2835063808","2835065173","Ga0350705_1367","K02112"
"2835063808","2835065451","Ga0350705_1645","K01783"
"2835063808","2835064921","Ga0350705_1115","K15635"
"2835063808","2835064763","Ga0350705_957","K00615"
"2835063808","2835065465","Ga0350705_1659","K00123"
"2835063808","2835065309","Ga0350705_1503","K01677"
"2835063808","2835065178","Ga0350705_1372","K02110"
"2835063808","2835065308","Ga0350705_1502","K01678"
"2835063808","2835065179","Ga0350705_1373","K02108"
"2835063808","2835064754","Ga0350705_948","K15633"
"2835063808","2835065555","Ga0350705_1749","K00925"
"2835063808","2835063852","Ga0350705_45","K02121"
"2835063808","2835065177","Ga0350705_1371","K02109"
"2835063808","2835064201","Ga0350705_395","K00074"
"2835063808","2835063979","Ga0350705_173","K01958"
"2835063808","2835064992","Ga0350705_1186","K03737"
"2835063808","2835063850","Ga0350705_43","K02123"
"2835063808","2835064485","Ga0350705_679","K03617"
